0.042941774459308135, 19.10810810810811
24.645511270024897, 19.891891891891895
87.14419672590881, 18.594594594594597
105.0754548322642, 16.594594594594597
122.15401198864237, 15.08108108108108
151.05075893013637, 13.702702702702704
174.49083324569708, 12.243243243243246
197.97078206611283, 11.135135135135137
239.78073404143439, 11.540540540540542
259.02171626879795, 13.081081081081082
299.18147719704143, 14.945945945945947
308.4507659410383, 16.62162162162162
329.510639043713, 18.18918918918919
356.8185403302135, 18.81081081081081
366.8485119360605, 19.18918918918919
401.44424580222244, 20.027027027027028
438.5091316997931, 18.62162162162162
456.48946611981626, 17.054054054054056
468.1604269639289, 15.891891891891893
496.19220387702876, 14.891891891891895
514.20014372349, 13.567567567567568
525, 12.729729729729732
533.9625617835734, 11.702702702702704
562.0280786623199, 11.000000000000002
599.3199425106039, 11.594594594594597
614.9047393697198, 12.918918918918921
652.3376976197987, 14.756756756756758
670.7566515932275, 17.054054054054056
696.3008728572929, 18.135135135135137
716.4282960002804, 19.486486486486488
746.4476636169243, 20
